Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
25036,45757,Male,disloyal Customer,25,Business travel,Eco,391,3,0,3,3,4,3,4,4,2,3,2,5,4,4,0,0.0,neutral or dissatisfied
24843,15907,Male,disloyal Customer,20,Business travel,Eco,566,4,3,4,2,2,4,1,2,1,4,3,5,3,2,1,18.0,neutral or dissatisfied
5211,74723,Female,Loyal Customer,61,Personal Travel,Eco,1438,2,4,2,1,3,5,5,4,4,2,4,5,4,4,0,9.0,neutral or dissatisfied
13622,32697,Female,Loyal Customer,43,Business travel,Business,102,3,3,3,3,2,2,3,4,4,4,3,5,4,3,0,0.0,satisfied
23463,51720,Male,Loyal Customer,66,Personal Travel,Eco,451,1,5,1,4,4,1,3,4,1,1,3,1,2,4,13,21.0,neutral or dissatisfied
25049,5006,Male,disloyal Customer,22,Business travel,Eco,102,3,5,3,4,2,3,2,2,2,3,2,4,5,2,0,0.0,neutral or dissatisfied
18939,10414,Male,Loyal Customer,45,Business travel,Business,1883,2,2,2,2,2,4,5,4,4,4,4,3,4,5,66,58.0,satisfied
23506,106285,Male,Loyal Customer,56,Personal Travel,Eco,604,1,4,1,3,4,1,4,4,4,5,5,5,4,4,25,40.0,neutral or dissatisfied
21413,106578,Male,Loyal Customer,40,Personal Travel,Eco,1506,4,2,4,4,2,4,2,2,2,5,3,4,4,2,0,0.0,neutral or dissatisfied
13163,86971,Male,Loyal Customer,41,Business travel,Eco,907,3,5,5,5,3,3,3,3,3,5,4,4,3,3,5,0.0,neutral or dissatisfied
25598,18479,Female,Loyal Customer,42,Business travel,Eco,285,4,4,4,4,5,1,5,4,4,4,4,5,4,3,0,0.0,satisfied
25015,10911,Female,Loyal Customer,53,Business travel,Business,295,0,0,0,1,2,4,4,3,3,3,3,4,3,3,0,0.0,satisfied
2771,101772,Female,Loyal Customer,46,Business travel,Business,1521,2,4,4,4,2,3,4,2,2,2,2,4,2,2,4,,neutral or dissatisfied
11254,44215,Male,Loyal Customer,48,Business travel,Business,118,3,3,3,3,1,4,1,5,5,5,4,2,5,4,0,2.0,satisfied
866,88925,Female,Loyal Customer,43,Business travel,Business,2935,2,2,2,2,5,5,5,4,4,4,4,5,4,3,18,2.0,satisfied
3630,22206,Male,Loyal Customer,12,Personal Travel,Eco,633,3,4,3,4,3,1,1,5,2,4,4,1,4,1,142,133.0,neutral or dissatisfied
23296,24616,Female,disloyal Customer,22,Business travel,Eco,666,4,3,4,3,2,4,2,2,1,4,4,4,3,2,115,94.0,neutral or dissatisfied
11206,20585,Male,Loyal Customer,23,Personal Travel,Eco,773,2,5,2,3,5,2,5,5,4,5,5,3,5,5,2,0.0,neutral or dissatisfied
21354,5192,Male,Loyal Customer,43,Business travel,Business,383,5,3,5,5,4,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
5381,47090,Male,Loyal Customer,70,Personal Travel,Eco,602,1,5,1,1,2,1,2,2,5,2,4,4,4,2,82,68.0,neutral or dissatisfied
21797,125719,Male,Loyal Customer,23,Personal Travel,Eco,759,2,2,2,3,4,2,4,4,3,5,3,3,2,4,22,16.0,neutral or dissatisfied
15245,63573,Male,Loyal Customer,40,Business travel,Business,1737,2,2,2,2,3,4,5,4,4,5,4,5,4,5,0,0.0,satisfied
6729,90443,Female,Loyal Customer,58,Business travel,Business,3323,3,3,3,3,5,4,4,5,5,5,5,3,5,4,51,45.0,satisfied
6268,122887,Male,disloyal Customer,49,Business travel,Business,226,5,5,5,3,4,5,4,4,5,5,4,4,4,4,5,0.0,satisfied
22390,57604,Male,disloyal Customer,20,Business travel,Eco,563,4,0,3,2,5,3,5,5,4,5,4,5,5,5,11,0.0,satisfied
776,118741,Male,Loyal Customer,54,Personal Travel,Eco,304,3,4,3,1,3,3,3,3,4,2,5,4,5,3,13,6.0,neutral or dissatisfied
3263,127702,Male,Loyal Customer,53,Personal Travel,Eco,2133,3,5,2,2,5,2,3,5,3,3,4,3,5,5,0,0.0,neutral or dissatisfied
1648,75828,Male,Loyal Customer,52,Business travel,Business,1440,5,5,5,5,5,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
20727,46277,Male,Loyal Customer,53,Personal Travel,Eco,679,4,4,4,4,2,4,2,2,4,1,3,1,4,2,1,3.0,neutral or dissatisfied
17567,16227,Female,Loyal Customer,47,Business travel,Business,266,3,4,4,4,3,3,3,3,3,3,3,1,3,2,52,49.0,neutral or dissatisfied
22962,32879,Female,Loyal Customer,25,Personal Travel,Eco,101,3,4,3,3,3,3,3,3,4,5,4,4,4,3,0,0.0,neutral or dissatisfied
379,80176,Female,disloyal Customer,24,Business travel,Eco,1455,2,2,2,3,2,4,4,2,4,4,1,4,3,4,0,0.0,neutral or dissatisfied
21922,35878,Female,Loyal Customer,23,Personal Travel,Eco,1023,3,5,3,3,2,3,2,2,3,4,5,3,2,2,69,67.0,neutral or dissatisfied
11775,73089,Male,Loyal Customer,23,Personal Travel,Eco,1085,3,4,4,5,3,4,2,3,3,2,5,4,5,3,0,0.0,neutral or dissatisfied
3326,43298,Female,disloyal Customer,41,Business travel,Business,358,3,3,3,3,4,3,2,4,3,1,3,2,1,4,0,5.0,neutral or dissatisfied
5868,5944,Female,Loyal Customer,42,Business travel,Business,2267,4,4,4,4,3,4,5,4,4,4,4,4,4,5,7,4.0,satisfied
21612,124108,Female,Loyal Customer,44,Business travel,Business,3506,3,3,3,3,2,4,5,4,4,5,4,3,4,3,2,1.0,satisfied
24419,62853,Female,Loyal Customer,48,Business travel,Business,2218,5,5,5,5,4,5,4,4,4,4,4,5,4,5,0,1.0,satisfied
8330,80957,Male,Loyal Customer,63,Business travel,Business,3182,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
23811,49463,Female,Loyal Customer,29,Business travel,Eco,250,4,1,1,1,4,4,4,4,1,2,3,3,3,4,1,0.0,satisfied
21384,11840,Female,Loyal Customer,39,Business travel,Business,1021,1,1,1,1,4,4,4,4,4,5,4,4,4,5,0,0.0,satisfied
14756,129483,Male,disloyal Customer,41,Business travel,Business,2611,2,2,2,3,5,2,5,5,1,4,3,2,3,5,0,0.0,neutral or dissatisfied
23622,38613,Male,Loyal Customer,63,Personal Travel,Eco,231,1,2,0,4,4,0,4,4,4,1,3,4,4,4,0,0.0,neutral or dissatisfied
4235,41169,Female,Loyal Customer,37,Business travel,Eco Plus,191,5,4,4,4,5,5,5,5,4,2,1,5,4,5,4,3.0,satisfied
11029,71110,Female,disloyal Customer,41,Business travel,Business,2072,1,1,1,2,2,1,2,2,4,3,3,4,4,2,25,5.0,neutral or dissatisfied
6929,96205,Female,Loyal Customer,44,Business travel,Eco,687,4,3,3,3,2,3,3,4,4,4,4,4,4,1,16,8.0,neutral or dissatisfied
21301,87107,Female,Loyal Customer,59,Personal Travel,Eco,594,2,4,1,1,1,1,1,2,2,1,2,2,2,4,17,13.0,neutral or dissatisfied
20244,77424,Male,Loyal Customer,55,Personal Travel,Eco,588,2,5,2,1,2,2,3,2,1,5,4,5,3,2,4,64.0,neutral or dissatisfied
6701,838,Female,disloyal Customer,35,Business travel,Business,89,4,5,5,3,3,5,3,3,2,2,4,4,4,3,0,0.0,neutral or dissatisfied
3721,98536,Female,Loyal Customer,62,Personal Travel,Eco,668,2,4,1,5,5,4,4,3,3,1,3,3,3,3,2,0.0,neutral or dissatisfied
22668,127668,Male,Loyal Customer,35,Business travel,Business,2153,1,1,1,1,2,3,5,3,3,4,3,5,3,5,0,27.0,satisfied
15329,45698,Male,Loyal Customer,42,Business travel,Eco Plus,896,2,1,1,1,2,2,2,2,4,5,1,4,2,2,7,8.0,neutral or dissatisfied
19768,76301,Female,Loyal Customer,24,Business travel,Business,2182,2,2,2,2,3,4,3,3,5,5,4,3,4,3,2,0.0,satisfied
10478,51093,Male,Loyal Customer,12,Personal Travel,Eco,86,2,2,2,4,2,2,2,2,3,1,3,4,4,2,0,0.0,neutral or dissatisfied
14363,21425,Female,Loyal Customer,51,Business travel,Eco,377,3,1,1,1,2,2,5,3,3,3,3,4,3,1,0,0.0,satisfied
7184,44041,Male,Loyal Customer,45,Business travel,Eco,287,1,4,3,3,1,1,1,1,2,4,3,4,4,1,0,0.0,neutral or dissatisfied
15899,40707,Male,disloyal Customer,16,Business travel,Eco,590,2,0,2,2,2,2,3,2,4,2,2,5,5,2,0,28.0,neutral or dissatisfied
2296,104277,Male,Loyal Customer,66,Personal Travel,Eco,1749,5,4,5,2,1,5,1,1,4,3,4,3,4,1,2,0.0,satisfied
12561,81009,Female,Loyal Customer,59,Business travel,Business,3660,0,0,0,3,4,4,5,5,5,5,5,4,5,3,92,84.0,satisfied
9253,108687,Male,disloyal Customer,21,Business travel,Eco,577,3,5,3,2,3,3,3,3,4,3,5,4,4,3,6,0.0,neutral or dissatisfied
20386,59658,Female,Loyal Customer,49,Personal Travel,Eco,965,1,4,1,5,2,5,4,1,1,1,1,3,1,5,7,10.0,neutral or dissatisfied
8406,4149,Male,Loyal Customer,39,Business travel,Business,2413,4,5,5,5,5,2,3,4,4,4,4,4,4,4,0,20.0,neutral or dissatisfied
6996,33026,Female,Loyal Customer,27,Personal Travel,Eco,101,4,5,4,1,3,4,3,3,5,2,4,5,4,3,0,0.0,neutral or dissatisfied
5944,6723,Male,disloyal Customer,23,Business travel,Business,403,0,0,0,2,3,0,3,3,3,2,5,4,4,3,0,8.0,satisfied
23113,36879,Male,Loyal Customer,23,Business travel,Business,3017,2,2,2,2,3,4,3,3,3,3,2,4,5,3,8,0.0,satisfied
1927,98748,Female,Loyal Customer,16,Personal Travel,Eco,1290,2,4,2,2,2,2,2,2,5,2,3,5,5,2,0,0.0,neutral or dissatisfied
20805,60974,Female,Loyal Customer,33,Personal Travel,Eco,888,4,5,4,5,1,4,1,1,4,3,4,5,5,1,16,0.0,neutral or dissatisfied
17681,66861,Female,Loyal Customer,54,Personal Travel,Eco,731,4,3,4,5,5,4,4,3,3,4,1,5,3,5,3,0.0,neutral or dissatisfied
23741,71220,Female,Loyal Customer,46,Business travel,Business,733,1,1,1,1,3,4,4,5,5,5,5,3,5,3,0,5.0,satisfied
21758,38786,Male,disloyal Customer,33,Business travel,Business,354,2,2,2,3,4,2,4,4,4,2,4,3,3,4,6,0.0,neutral or dissatisfied
13045,50173,Male,Loyal Customer,46,Business travel,Business,190,2,5,5,5,3,4,3,3,3,3,2,2,3,4,0,0.0,neutral or dissatisfied
2259,5811,Female,Loyal Customer,23,Personal Travel,Eco,273,4,3,4,3,3,4,5,3,1,4,4,2,4,3,0,0.0,satisfied
19480,42350,Female,Loyal Customer,55,Personal Travel,Eco,329,2,5,2,3,3,2,3,1,1,2,1,2,1,1,0,0.0,neutral or dissatisfied
8147,61588,Male,Loyal Customer,30,Personal Travel,Business,1609,2,5,2,5,3,2,3,3,3,4,4,5,5,3,4,0.0,neutral or dissatisfied
10770,71208,Female,Loyal Customer,48,Business travel,Business,733,5,5,5,5,5,5,5,4,4,4,4,5,4,3,54,36.0,satisfied
7198,80363,Female,disloyal Customer,38,Business travel,Eco,368,2,3,2,2,5,2,5,5,1,4,3,3,2,5,4,0.0,neutral or dissatisfied
19068,85834,Male,Loyal Customer,33,Personal Travel,Eco,666,1,4,1,5,3,1,3,3,4,5,3,1,1,3,0,0.0,neutral or dissatisfied
6964,126863,Female,Loyal Customer,58,Personal Travel,Eco,2125,3,2,3,3,4,3,3,4,4,3,4,1,4,4,0,0.0,neutral or dissatisfied
17503,122320,Female,Loyal Customer,58,Business travel,Eco Plus,544,3,5,1,1,5,4,4,4,4,3,4,2,4,3,0,0.0,neutral or dissatisfied
9982,81864,Female,Loyal Customer,62,Personal Travel,Eco Plus,1310,3,4,3,4,5,5,4,3,3,3,3,5,3,5,62,44.0,neutral or dissatisfied
3007,30405,Male,Loyal Customer,41,Personal Travel,Eco,862,2,4,2,4,4,2,4,4,3,5,4,4,5,4,0,3.0,neutral or dissatisfied
23434,116842,Female,Loyal Customer,10,Personal Travel,Business,325,1,3,1,3,3,1,3,3,4,4,4,4,3,3,0,0.0,neutral or dissatisfied
14549,2434,Female,Loyal Customer,70,Personal Travel,Eco,641,2,5,3,5,4,4,4,4,4,3,4,5,4,3,0,0.0,neutral or dissatisfied
19897,85541,Female,Loyal Customer,49,Business travel,Business,259,1,1,1,1,5,5,5,4,4,4,4,4,4,5,15,12.0,satisfied
24923,15662,Male,disloyal Customer,22,Business travel,Eco,764,2,2,2,5,5,2,5,5,5,3,1,4,1,5,0,0.0,neutral or dissatisfied
15611,94479,Female,Loyal Customer,48,Business travel,Business,1658,1,1,1,1,2,4,5,4,4,5,4,4,4,5,0,0.0,satisfied
20233,37516,Female,Loyal Customer,46,Business travel,Eco,944,3,5,5,5,3,3,3,2,3,3,3,3,2,3,159,161.0,neutral or dissatisfied
21673,67490,Male,Loyal Customer,22,Business travel,Business,3973,4,4,4,4,4,5,4,4,3,4,4,3,4,4,0,3.0,satisfied
5845,96256,Male,Loyal Customer,63,Personal Travel,Eco,460,1,1,1,4,1,1,1,1,4,4,3,1,4,1,1,0.0,neutral or dissatisfied
20436,26244,Male,Loyal Customer,39,Personal Travel,Eco,270,2,5,2,2,3,2,3,3,4,4,4,3,5,3,0,0.0,neutral or dissatisfied
21463,4385,Female,Loyal Customer,35,Personal Travel,Eco,607,4,5,4,4,1,4,1,1,5,2,4,4,5,1,8,0.0,neutral or dissatisfied
6453,46374,Male,Loyal Customer,45,Business travel,Eco,1081,4,1,1,1,4,4,4,4,3,4,2,5,5,4,0,0.0,satisfied
11444,43985,Male,disloyal Customer,22,Business travel,Eco,397,4,4,4,4,3,4,1,3,3,3,2,4,3,3,62,66.0,neutral or dissatisfied
12611,108666,Male,Loyal Customer,36,Business travel,Business,484,3,3,3,3,2,4,5,5,5,4,5,4,5,5,0,0.0,satisfied
17966,40898,Female,Loyal Customer,44,Personal Travel,Eco,599,2,2,2,3,2,2,2,2,5,4,3,2,1,2,139,139.0,neutral or dissatisfied
25167,32650,Female,Loyal Customer,69,Business travel,Eco,216,3,4,4,4,1,3,3,3,3,3,3,3,3,2,0,9.0,neutral or dissatisfied
24958,114019,Male,Loyal Customer,51,Personal Travel,Eco,1728,4,5,4,3,4,4,4,4,5,5,5,5,4,4,0,0.0,satisfied
13777,8512,Female,Loyal Customer,40,Business travel,Eco,862,3,5,5,5,3,3,3,3,4,3,3,2,3,3,52,54.0,neutral or dissatisfied
16577,98395,Male,Loyal Customer,48,Business travel,Business,3155,1,1,1,1,2,5,4,5,5,4,5,4,5,5,0,0.0,satisfied
465,120382,Male,disloyal Customer,40,Business travel,Business,449,4,4,4,2,3,4,3,3,5,4,4,4,4,3,4,0.0,satisfied
19553,121615,Female,Loyal Customer,69,Personal Travel,Eco,912,3,5,3,2,4,5,4,2,2,3,2,4,2,5,60,43.0,neutral or dissatisfied
6154,112739,Female,Loyal Customer,59,Business travel,Business,723,5,5,5,5,2,5,4,4,4,4,4,3,4,4,7,0.0,satisfied
5891,37406,Female,Loyal Customer,38,Business travel,Business,3828,4,4,4,4,2,4,2,5,5,5,5,1,5,1,0,0.0,satisfied
20120,120986,Female,disloyal Customer,27,Business travel,Eco,992,3,3,3,3,3,3,3,3,4,2,4,4,3,3,15,13.0,neutral or dissatisfied
16467,76165,Male,Loyal Customer,36,Personal Travel,Eco,546,1,5,1,3,1,1,1,1,3,2,4,4,1,1,0,2.0,neutral or dissatisfied
6156,106309,Female,Loyal Customer,41,Business travel,Business,998,4,4,4,4,5,5,4,4,4,4,4,5,4,5,0,3.0,satisfied
3291,3062,Female,Loyal Customer,13,Personal Travel,Eco,340,2,2,2,3,4,2,3,4,3,1,4,1,3,4,9,25.0,neutral or dissatisfied
3207,113651,Female,Loyal Customer,56,Personal Travel,Eco,397,2,5,2,3,5,4,5,2,2,2,2,4,2,3,51,44.0,neutral or dissatisfied
2245,56116,Female,Loyal Customer,18,Business travel,Business,1400,3,3,3,3,5,5,5,5,5,4,4,5,5,5,0,20.0,satisfied
6478,51387,Female,Loyal Customer,48,Personal Travel,Eco Plus,262,5,4,0,4,1,4,5,4,4,0,2,5,4,1,0,0.0,satisfied
2041,123659,Female,disloyal Customer,21,Business travel,Business,214,4,0,4,5,5,4,5,5,4,2,4,5,5,5,0,0.0,satisfied
12495,87755,Male,disloyal Customer,38,Business travel,Business,214,3,3,3,1,5,3,4,5,4,2,5,5,5,5,6,4.0,neutral or dissatisfied
25476,59974,Male,Loyal Customer,39,Business travel,Eco,537,3,5,5,5,3,5,3,3,5,1,5,1,5,3,0,0.0,satisfied
5203,57686,Female,Loyal Customer,60,Business travel,Business,2130,5,5,5,5,4,5,5,4,4,4,4,5,4,3,1,1.0,satisfied
16788,93198,Male,disloyal Customer,37,Business travel,Business,896,1,2,2,3,2,2,2,2,5,3,4,4,4,2,0,0.0,neutral or dissatisfied
279,24628,Female,Loyal Customer,14,Personal Travel,Eco,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251.0,neutral or dissatisfied
14938,19004,Female,disloyal Customer,24,Business travel,Eco,871,2,2,2,3,3,2,3,3,3,1,4,3,3,3,18,0.0,neutral or dissatisfied
9800,39824,Female,disloyal Customer,24,Business travel,Eco,272,2,1,2,3,4,2,4,4,3,2,3,2,4,4,0,0.0,neutral or dissatisfied
1057,60754,Female,Loyal Customer,58,Business travel,Business,1908,2,2,2,2,2,5,4,5,5,4,5,3,5,4,0,0.0,satisfied
12815,13736,Male,Loyal Customer,57,Business travel,Eco,401,2,3,4,3,2,2,2,2,5,2,1,2,5,2,186,172.0,satisfied
2436,97166,Male,Loyal Customer,69,Personal Travel,Eco,1164,2,5,1,3,4,1,2,4,3,3,4,5,5,4,39,38.0,neutral or dissatisfied
10669,6527,Female,Loyal Customer,21,Personal Travel,Eco,599,4,3,4,3,4,4,4,4,5,1,5,4,4,4,0,0.0,satisfied
16834,111709,Female,Loyal Customer,27,Business travel,Business,2553,4,4,4,4,4,4,4,4,3,1,2,3,3,4,49,38.0,neutral or dissatisfied
18681,1318,Female,Loyal Customer,44,Business travel,Business,134,3,3,3,3,3,5,5,5,5,5,4,3,5,4,0,0.0,satisfied
13066,89076,Female,Loyal Customer,60,Business travel,Eco,2139,2,3,2,3,1,3,2,2,2,2,2,4,2,3,40,16.0,neutral or dissatisfied
13030,29283,Female,Loyal Customer,29,Business travel,Business,834,3,2,2,2,3,3,3,3,1,5,4,3,3,3,0,0.0,neutral or dissatisfied
21000,61600,Female,Loyal Customer,50,Business travel,Business,1379,5,5,1,5,5,5,5,5,5,5,5,5,5,4,19,0.0,satisfied
14548,10004,Male,Loyal Customer,57,Personal Travel,Eco,534,3,2,3,3,1,3,1,1,1,2,4,1,3,1,86,80.0,neutral or dissatisfied
6542,57134,Female,Loyal Customer,29,Personal Travel,Eco,1222,2,5,2,3,3,2,3,3,1,2,2,1,1,3,3,0.0,neutral or dissatisfied
4595,62167,Female,Loyal Customer,59,Business travel,Business,2454,3,3,3,3,1,3,3,3,3,3,3,1,3,4,22,6.0,neutral or dissatisfied
10748,31558,Male,Loyal Customer,53,Personal Travel,Eco,853,1,5,1,4,4,1,4,4,4,4,5,4,4,4,0,0.0,neutral or dissatisfied
18162,53844,Male,Loyal Customer,59,Business travel,Eco,191,1,5,5,5,1,1,1,2,5,3,3,1,1,1,132,122.0,neutral or dissatisfied
6648,124606,Male,disloyal Customer,20,Business travel,Business,1671,2,2,2,1,5,2,5,5,1,1,1,1,2,5,0,28.0,neutral or dissatisfied
25414,111935,Female,disloyal Customer,26,Business travel,Business,770,1,1,1,3,2,1,2,2,5,5,4,5,5,2,12,0.0,neutral or dissatisfied
17885,71705,Female,Loyal Customer,12,Personal Travel,Eco Plus,1005,2,5,2,1,1,2,1,1,5,3,5,4,4,1,29,23.0,neutral or dissatisfied
20694,19380,Male,Loyal Customer,47,Business travel,Business,1994,5,5,5,5,5,5,5,2,3,3,4,5,2,5,352,350.0,satisfied
18412,17524,Male,Loyal Customer,61,Personal Travel,Eco,241,3,5,3,3,5,3,5,5,5,5,5,3,4,5,39,29.0,neutral or dissatisfied
4621,123415,Male,Loyal Customer,53,Business travel,Business,937,4,4,4,4,5,2,4,5,5,4,5,4,5,3,8,0.0,satisfied
23275,3248,Male,disloyal Customer,25,Business travel,Business,425,2,0,2,4,5,2,5,5,5,5,4,5,5,5,15,7.0,neutral or dissatisfied
11938,65125,Female,Loyal Customer,39,Personal Travel,Eco,190,4,2,4,3,5,4,5,5,1,2,3,3,3,5,54,48.0,neutral or dissatisfied
19462,33400,Male,Loyal Customer,51,Business travel,Business,2614,1,1,1,1,4,4,4,3,2,3,5,4,3,4,0,0.0,satisfied
3801,96534,Male,Loyal Customer,51,Personal Travel,Eco,302,1,5,1,5,4,1,4,4,5,4,4,4,4,4,36,41.0,neutral or dissatisfied
17340,109279,Male,Loyal Customer,51,Business travel,Business,3798,2,2,2,2,3,5,5,4,4,4,4,5,4,3,0,0.0,satisfied
12230,4105,Female,Loyal Customer,24,Business travel,Business,2048,2,2,5,2,4,4,4,4,5,3,5,3,4,4,0,25.0,satisfied
23182,57642,Female,Loyal Customer,66,Business travel,Eco,200,2,4,5,4,1,3,3,2,2,2,2,1,2,2,2,0.0,neutral or dissatisfied
8852,26805,Female,disloyal Customer,21,Business travel,Eco,796,0,0,0,1,4,0,4,4,3,5,2,2,1,4,0,0.0,satisfied
19979,117320,Female,Loyal Customer,53,Personal Travel,Eco Plus,370,2,2,2,3,5,3,4,1,1,2,1,3,1,2,12,10.0,neutral or dissatisfied
2740,112265,Male,disloyal Customer,57,Business travel,Eco,1393,2,2,2,4,3,2,4,3,1,3,3,4,3,3,0,0.0,neutral or dissatisfied
23401,38032,Female,Loyal Customer,23,Business travel,Eco,1185,4,1,1,1,4,4,3,4,4,1,5,5,3,4,0,0.0,satisfied
10117,43988,Female,Loyal Customer,39,Business travel,Business,3013,0,0,0,2,4,5,2,3,3,1,1,4,3,5,52,52.0,satisfied
892,22172,Female,disloyal Customer,29,Business travel,Eco,773,2,2,2,3,4,2,4,4,1,3,3,3,4,4,4,13.0,neutral or dissatisfied
13849,4225,Female,Loyal Customer,23,Business travel,Eco Plus,488,3,5,5,5,3,3,2,3,2,5,3,2,4,3,0,20.0,neutral or dissatisfied
9258,77024,Male,Loyal Customer,41,Business travel,Business,368,4,4,4,4,4,1,5,5,5,5,5,3,5,5,3,0.0,satisfied
1257,87975,Male,Loyal Customer,45,Business travel,Business,3246,1,1,1,1,5,5,4,2,2,2,2,4,2,4,0,0.0,satisfied
19678,10268,Male,Loyal Customer,30,Personal Travel,Business,429,2,3,2,3,5,2,5,5,1,1,1,3,4,5,0,0.0,neutral or dissatisfied
22665,32005,Male,Loyal Customer,33,Personal Travel,Business,216,2,0,2,1,5,2,1,5,4,2,5,4,4,5,0,0.0,neutral or dissatisfied
23553,76689,Male,Loyal Customer,61,Personal Travel,Eco,516,2,2,2,4,4,2,2,4,2,1,4,2,3,4,1,0.0,neutral or dissatisfied
6507,71404,Female,Loyal Customer,40,Business travel,Business,1533,4,4,4,4,2,5,4,4,4,4,4,4,4,3,50,46.0,satisfied
2414,80011,Female,Loyal Customer,11,Personal Travel,Eco,1096,2,2,3,3,1,3,1,1,3,4,3,4,3,1,24,19.0,neutral or dissatisfied
5087,5325,Male,Loyal Customer,53,Business travel,Business,812,2,2,2,2,4,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
13980,69437,Male,Loyal Customer,18,Personal Travel,Eco,1096,1,3,1,1,2,1,2,2,1,4,2,4,4,2,0,5.0,neutral or dissatisfied
18669,77143,Male,disloyal Customer,40,Business travel,Business,365,2,2,2,4,1,2,1,1,3,4,3,2,4,1,38,17.0,neutral or dissatisfied
21523,94702,Female,disloyal Customer,48,Business travel,Eco,239,4,2,4,3,1,4,1,1,1,2,4,2,4,1,15,7.0,neutral or dissatisfied
20665,43135,Female,Loyal Customer,62,Business travel,Eco Plus,173,2,3,3,3,2,2,3,2,2,2,2,2,2,1,34,57.0,neutral or dissatisfied
3921,48235,Male,Loyal Customer,32,Personal Travel,Eco,259,5,3,5,5,2,5,1,2,5,4,5,3,5,2,0,0.0,satisfied
4619,6387,Female,Loyal Customer,36,Business travel,Business,3937,4,5,5,5,5,4,3,4,4,4,4,3,4,3,10,5.0,neutral or dissatisfied
18417,114760,Female,Loyal Customer,42,Business travel,Business,3094,2,2,2,2,4,4,5,5,5,5,5,5,5,3,55,50.0,satisfied
2648,123727,Female,Loyal Customer,49,Business travel,Business,1795,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
14394,100627,Male,Loyal Customer,46,Business travel,Business,349,1,1,1,1,3,5,5,5,5,4,5,4,5,4,4,0.0,satisfied
18384,7596,Female,Loyal Customer,17,Business travel,Business,2728,1,1,1,1,5,5,5,5,3,4,5,5,5,5,0,0.0,satisfied
18821,79257,Male,Loyal Customer,46,Personal Travel,Eco,1598,4,5,4,4,2,4,2,2,3,2,4,5,5,2,0,0.0,satisfied
16525,26295,Female,Loyal Customer,51,Business travel,Business,1199,5,5,5,5,4,3,5,4,4,4,4,4,4,2,2,11.0,satisfied
18873,101100,Female,disloyal Customer,23,Business travel,Eco,1069,1,0,0,2,3,0,2,3,4,4,5,4,5,3,0,9.0,neutral or dissatisfied
8586,51710,Female,Loyal Customer,16,Business travel,Business,2879,3,3,1,3,3,3,3,3,3,5,1,3,4,3,0,0.0,satisfied
3581,4861,Male,Loyal Customer,36,Personal Travel,Eco,408,3,4,5,1,4,5,4,4,5,4,4,5,4,4,0,6.0,neutral or dissatisfied
446,82401,Female,Loyal Customer,13,Personal Travel,Eco,501,3,4,3,4,2,3,2,2,4,3,5,4,4,2,0,0.0,neutral or dissatisfied
22445,28693,Male,Loyal Customer,46,Business travel,Business,2182,3,3,3,3,4,5,3,5,5,5,5,4,5,1,0,0.0,satisfied
15137,116771,Male,Loyal Customer,18,Personal Travel,Eco Plus,390,4,5,4,3,2,4,2,2,2,4,4,4,5,2,0,0.0,neutral or dissatisfied
23115,67101,Male,Loyal Customer,50,Business travel,Business,3650,1,1,5,1,4,4,4,5,5,4,5,5,5,5,0,0.0,satisfied
8274,70070,Female,Loyal Customer,38,Personal Travel,Business,460,3,5,3,4,3,5,4,4,4,3,4,4,4,3,0,0.0,neutral or dissatisfied
15638,68311,Male,disloyal Customer,19,Business travel,Eco,963,5,5,5,2,4,5,4,4,5,3,3,3,5,4,0,0.0,satisfied
23123,109630,Male,Loyal Customer,36,Business travel,Business,3905,3,3,3,3,4,4,4,3,3,2,3,4,3,4,2,0.0,satisfied
7995,72112,Female,Loyal Customer,76,Business travel,Business,2014,1,1,1,1,5,4,3,1,1,1,1,4,1,2,0,0.0,neutral or dissatisfied
11323,13892,Female,Loyal Customer,26,Business travel,Eco Plus,667,5,1,1,1,5,5,3,5,4,2,4,3,4,5,5,0.0,satisfied
7612,111262,Male,Loyal Customer,51,Business travel,Business,459,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
24441,6657,Female,Loyal Customer,52,Business travel,Business,3358,2,2,2,2,4,4,4,5,5,5,5,4,5,3,15,4.0,satisfied
25551,29347,Female,Loyal Customer,32,Business travel,Eco,2588,4,1,1,1,4,4,4,4,1,5,4,2,3,4,0,0.0,satisfied
8120,7543,Male,Loyal Customer,66,Personal Travel,Eco,762,2,3,2,4,1,2,1,1,3,5,4,2,3,1,54,24.0,neutral or dissatisfied
